tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
892420643555336193,34700,7246,8998089,19,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
892177421306343426,30063,5428,8998089,19,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
891815181378084864,22626,3583,8998089,19,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
891689557279858688,37974,7456,8998089,19,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
891327558926688256,36255,8007,8998089,19,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
891087950875897856,18278,2686,8998089,19,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
890971913173991426,10647,1731,8998089,19,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
890729181411237888,58427,16297,8998089,19,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
890609185150312448,25177,3730,8998089,19,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
890240255349198849,28697,6297,8998089,19,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
890006608113172480,27723,6335,8998089,19,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
889880896479866881,25209,4304,8998089,19,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
889665388333682689,43200,8624,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
889638837579907072,24304,3853,8998088,19,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
889531135344209921,13680,1943,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
889278841981685760,22700,4595,8998088,19,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
888917238123831296,26264,3873,8998088,19,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
888804989199671297,23053,3658,8998088,19,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
888554962724278272,17782,2972,8998088,19,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
888078434458587136,19656,2996,8998088,19,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
887705289381826560,27321,4667,8998088,19,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
887517139158093824,41780,10152,8998088,19,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
887473957103951883,61843,15508,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
887343217045368832,30330,9099,8998088,19,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
887101392804085760,27665,5149,8998088,19,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
886983233522544640,31254,6576,8998088,19,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
886736880519319552,10763,2734,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
886680336477933568,20275,3860,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
886366144734445568,19045,2721,8998088,19,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
886267009285017600,105,3,8998088,19,Twitter for iPhone,Original tweet,n
886258384151887873,25213,5451,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
886054160059072513,0,95,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
885984800019947520,29365,5794,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
885528943205470208,32423,5520,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
885518971528720385,18473,3215,8998088,19,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
885311592912609280,0,15928,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
885167619883638784,19713,3771,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
884925521741709313,69222,15542,8998088,19,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
884876753390489601,25055,4816,8998088,19,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
884562892145688576,21898,4043,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
884441805382717440,24489,4930,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
884247878851493888,65173,17502,8998088,19,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
884162670584377345,18408,2580,8998088,19,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
883838122936631299,19696,2957,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
883482846933004288,41294,8541,8998088,19,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
883360690899218434,20444,3179,8998482,19,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
883117836046086144,33420,5716,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
882992080364220416,21542,3337,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
882762694511734784,25457,4226,8998088,19,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
882627270321602560,25242,5233,8998482,19,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
882268110199369728,40308,9997,8998088,19,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
882045870035918850,26435,4200,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
881906580714921986,21996,2938,8998088,19,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
881666595344535552,45739,9236,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
881633300179243008,113,8,8998088,19,Twitter for iPhone,Original tweet,s
881536004380872706,44624,13830,8998088,19,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
881268444196462592,21024,4605,8998088,19,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
880935762899988482,15446,2414,8998088,19,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
880872448815771648,19212,3302,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
880465832366813184,25658,5377,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
880221127280381952,24325,3592,8998088,19,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
880095782870896641,24943,3760,8998088,19,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
879862464715927552,20234,3017,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
879674319642796034,285,9,8998088,19,Twitter for iPhone,Original tweet,d
879492040517615616,21245,2733,8998088,19,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
879415818425184262,95391,38619,8998088,19,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
879376492567855104,15225,2715,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
879130579576475649,0,5915,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
879050749262655488,20360,4078,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
879008229531029506,17199,2323,8998088,19,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
878776093423087618,17551,3557,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
878604707211726852,27121,6114,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
878404777348136964,0,1108,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
878316110768087041,0,5724,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
878281511006478336,6985,1108,8998088,19,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
878057613040115712,38072,5915,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
877736472329191424,71327,16356,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
877611172832227328,0,70,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
877556246731214848,20486,3282,8998088,19,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
877316821321428993,24819,4507,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
877201837425926144,24463,4812,8998482,19,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
876838120628539392,18701,2892,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
876537666061221889,21540,4091,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
876484053909872640,16994,2061,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
876120275196170240,25338,4035,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
875747767867523072,22751,3713,8998088,19,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
875144289856114688,19867,4262,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
875097192612077568,24877,5292,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
875021211251597312,23120,4106,8998088,19,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
874680097055178752,25217,4042,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
874434818259525634,0,12628,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
874296783580663808,23619,3603,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
874057562936811520,20642,3481,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
874012996292530176,30942,8875,8998088,19,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
873580283840344065,21991,3429,8998088,19,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
873337748698140672,0,1377,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
873213775632977920,6493,1377,8998088,19,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
872967104147763200,24700,4709,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
872820683541237760,13402,3249,8998088,19,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
872620804844003328,18832,3172,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
872486979161796608,37039,7953,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
872122724285648897,31063,7079,8998088,19,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
871879754684805121,34032,9546,8998088,19,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
871762521631449091,18374,3059,8998088,19,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
871515927908634625,18347,3036,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
871166179821445120,0,5021,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
871102520638267392,19037,4838,8998088,19,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
871032628920680449,20687,3334,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
870804317367881728,30601,5429,8998088,19,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
870726314365509632,109,3,8998088,19,Twitter for iPhone,Original tweet,s
870656317836468226,11177,2274,8998088,19,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
870374049280663552,75929,23465,8998088,19,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
870308999962521604,19973,3647,8998088,19,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
870063196459192321,33245,7294,8998088,19,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
869772420881756160,38916,8943,8998088,19,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
869702957897576449,25702,5539,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
869596645499047938,14580,2725,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
869227993411051520,18623,3308,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
868880397819494401,59572,12665,8998088,19,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
868639477480148993,0,1811,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
868622495443632128,24265,4637,8998088,19,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
868552278524837888,9218,1811,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
867900495410671616,22138,3689,8998088,19,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
867774946302451713,31027,6449,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
867421006826221569,14702,2193,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
867072653475098625,0,106,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
867051520902168576,29445,6992,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
866720684873056260,18294,4253,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
866686824827068416,17585,3055,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
866450705531457537,111755,31252,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
866334964761202691,47858,12628,8998088,19,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
866094527597207552,0,7404,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
865718153858494464,23557,5002,8998482,19,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
865359393868664832,24235,4436,8998088,19,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
865006731092295680,25714,6869,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
864873206498414592,29554,7721,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
864279568663928832,13410,2674,8998088,19,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
864197398364647424,27406,7830,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,18943,3698,8998088,19,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
863553081350529029,14018,3746,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
863471782782697472,0,2149,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
863432100342583297,21905,4690,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
863427515083354112,2012,83,8998088,19,Twitter for iPhone,Original tweet,0
863079547188785154,8088,990,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
863062471531167744,7728,2149,8998088,19,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
862831371563274240,17636,4596,8998088,19,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
862722525377298433,15750,3186,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
862457590147678208,18762,4387,8998088,19,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
862096992088072192,68157,20663,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
861383897657036800,33185,9594,8998088,19,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
861288531465048066,15792,3707,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
861005113778896900,15397,3432,8998088,19,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,1915,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
860924035999428608,0,701,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
860563773140209665,6903,1915,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
860524505164394496,21833,4755,8998088,19,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
860276583193509888,17040,3161,8998088,19,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
860184849394610176,15383,5269,8998088,19,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
860177593139703809,0,27705,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
859924526012018688,18133,3694,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
859851578198683649,14309,3176,8998088,19,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
859607811541651456,17261,1400,8998088,19,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
859196978902773760,82875,27155,8998088,19,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
859074603037188101,31244,12329,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
858860390427611136,0,7327,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
858843525470990336,14485,3128,8998088,19,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
858471635011153920,20021,4405,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
858107933456039936,14622,2615,8998088,19,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
857989990357356544,14897,2335,8998088,19,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
857746408056729600,31684,9637,8998088,19,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
857393404942143489,5460,1484,8998088,19,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
857263160327368704,18679,4100,8998088,19,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
857214891891077121,208,16,8998088,19,Twitter for iPhone,Original tweet,0
857062103051644929,0,154,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
857029823797047296,17532,3615,8998088,19,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
856543823941562368,15257,2627,8998088,19,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
856526610513747968,11110,1713,8998088,19,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
856330835276025856,0,609,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
856288084350160898,495,15,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
856282028240666624,25924,5759,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
855862651834028034,312,22,8998088,19,Twitter for iPhone,Original tweet,h
855860136149123072,4559,882,8998088,19,Twitter for iPhone,Original tweet,0
855857698524602368,11109,1926,8998088,19,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
855851453814013952,42975,16603,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
855818117272018944,24915,4973,8998088,19,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
855459453768019968,27825,7520,8998088,19,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
855245323840757760,0,5453,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
855138241867124737,0,39,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
854732716440526848,21286,5557,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
854482394044301312,27344,6240,8998088,19,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
854365224396361728,17676,4296,8998088,19,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
854120357044912130,29998,6836,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
854010172552949760,15249,2898,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
853760880890318849,26821,5307,8998088,19,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
853639147608842240,32491,9194,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
853299958564483072,14551,3273,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
852936405516943360,0,1840,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
852912242202992640,8478,1663,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
852672615818899456,14046,1999,8998088,19,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
852553447878664193,15322,3224,8998088,19,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
852311364735569921,31190,9173,8998088,19,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
852226086759018497,18827,6305,8998088,19,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
852189679701164033,10830,1468,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
851861385021730816,0,19,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
851591660324737024,15372,3237,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0Gf60Esegi
851464819735769094,22924,6529,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
851224888060895234,19556,5337,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
850753642995093505,28997,8399,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
850380195714523136,12410,2416,8998088,19,Twitter for iPhone,Original tweet,https://t.co/qVVzFe9xaT
850333567704068097,3277,305,8998088,19,Twitter for iPhone,Original tweet,S
850145622816686080,15435,3511,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PCX25VV78l
850019790995546112,19315,4526,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ecb3LvExde
849776966551130114,28740,7055,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
849668094696017920,0,4612,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
849412302885593088,15054,2933,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
849336543269576704,10828,1750,8998088,19,Twitter for iPhone,Original tweet,https://t.co/C6cLzHKtpG
849051919805034497,40131,7886,8998088,19,Twitter for iPhone,Original tweet,https://t.co/r6GjO6MbZz
848690551926992896,23928,4037,8998088,19,Twitter for iPhone,Original tweet,https://t.co/bR2UgZPzRE
848324959059550208,23493,4314,8998088,19,Twitter for iPhone,Original tweet,https://t.co/S5ugyHf7c0
848213670039564288,7762,672,8998088,19,Twitter for iPhone,Original tweet,t
848212111729840128,15489,2813,8998088,19,Twitter for iPhone,Original tweet,https://t.co/KUBZuymfjF
847978865427394560,0,3034,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
847971574464610304,0,412,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
847962785489326080,22362,4745,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1G620DbMlY
847842811428974592,5147,1230,8998088,19,Twitter for iPhone,Original tweet,https://t.co/YrKQoI5Dde
847617282490613760,6652,386,8998088,19,Twitter for iPhone,Original tweet,0
847606175596138505,17854,3191,8998088,19,Twitter for iPhone,Original tweet,https://t.co/WTPBWT6Ux1
847251039262605312,19513,4050,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zhbRIZQgnq
847157206088847362,18878,5436,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Z4QpuSEvsc
847116187444137987,20425,2974,8998088,19,Twitter for iPhone,Original tweet,https://t.co/FoS7RUQGBI
846874817362120707,19116,3669,8998088,19,Twitter for iPhone,Original tweet,https://t.co/uaeFb7LCT9
846514051647705089,42352,10776,8998088,19,Twitter for iPhone,Original tweet,https://t.co/SIh5iOUSQh
846505985330044928,13450,2866,8998088,19,Twitter for iPhone,Original tweet,https://t.co/GJ8rozumsy
846153765933735936,29985,8466,8998088,19,Twitter for iPhone,Original tweet,https://t.co/a0CkS5ExFR
846139713627017216,29568,9461,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4ctgpGcqAd
846042936437604353,15230,2673,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0hLkztpiOW
845812042753855489,27844,8131,8998088,19,Twitter for iPhone,Original tweet,https://t.co/TLNexlqzXP
845677943972139009,24057,4520,8998088,19,Twitter for iPhone,Original tweet,https://t.co/R6xQ5n19T3
845397057150107648,7285,1671,8998088,19,Twitter for iPhone,Original tweet,https://t.co/V0oYQJp4Ei
845306882940190720,22232,5040,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7mPCF4ZwEk
845098359547420673,0,7171,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
844979544864018432,13023,2383,8998088,19,Twitter for iPhone,Original tweet,https://t.co/a5OaJeRl9B
844973813909606400,14333,2966,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7TWoMa3h5W
844580511645339650,15709,2909,8998088,19,Twitter for iPhone,Original tweet,https://t.co/FatDY8E0GO
844223788422217728,13065,2056,8998482,19,Twitter for iPhone,Original tweet,https://t.co/VI27R8R4nA
843981021012017153,14513,2787,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Gu5wHx3CBd
843856843873095681,20527,4322,8998088,19,Twitter for iPhone,Original tweet,https://t.co/G0LD9dZhwh
843604394117681152,16148,2566,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wHUElL84RC
843235543001513987,20552,5623,8998088,19,Twitter for iPhone,Original tweet,https://t.co/E1nJycIG61
842846295480000512,14637,3427,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nFpNgCWWYs
842765311967449089,6446,1199,8998088,19,Twitter for iPhone,Original tweet,https://t.co/WSYSvm2ULO
842535590457499648,17371,3301,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Tf0rh9ZgZe
842163532590374912,23386,5453,8998088,19,Twitter for iPhone,Original tweet,https://t.co/so1vpVVZX6
842115215311396866,13390,2853,8998088,19,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
841833993020538882,0,14074,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
841680585030541313,24702,7390,8998088,19,Twitter for iPhone,Original tweet,https://t.co/bZpfsvJxI2
841439858740625411,12078,3434,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lFivFHjdCU
841320156043304961,18981,5195,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cEORXhwZ5K
841314665196081154,15176,4374,8998088,19,Twitter Web Client,Original tweet,https://t.co/ARXIaLUxgN
841077006473256960,21925,5021,8998088,19,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
840761248237133825,0,1662,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
840728873075638272,0,15098,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
840698636975636481,170,2,8998088,19,Twitter for iPhone,Original tweet,n
840696689258311684,11786,913,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2gclc1MNr7
840632337062862849,8643,1662,8998088,19,Twitter for iPhone,Original tweet,https://t.co/K0BVR0NyHn
840370681858686976,15775,4307,8998088,19,Twitter for iPhone,Original tweet,https://t.co/76iL7JUQdG
840268004936019968,18455,5407,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JQT6a68X0D
839990271299457024,12881,2138,8998088,19,Twitter for iPhone,Original tweet,https://t.co/r7W1NbkOtr
839549326359670784,26299,7327,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ESW7mcQeZV
839290600511926273,0,137,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
839239871831150596,25961,6136,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JEXB9RwBmm
838952994649550848,18871,3785,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ngAxYLVYHP
838921590096166913,10697,1934,8998088,19,Twitter for iPhone,Original tweet,https://t.co/oXVu9pNZZv
838916489579200512,0,31,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
838831947270979586,0,10409,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
838561493054533637,10543,1263,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0tiRQreDkk
838476387338051585,21577,4491,8998088,19,Twitter for iPhone,Original tweet,https://t.co/51FXNuouHI
838201503651401729,0,9501,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
838150277551247360,1599,313,8998088,19,Twitter for iPhone,Original tweet,0
838085839343206401,134,1,8998088,19,Twitter for iPhone,Original tweet,0
838083903487373313,16950,2940,8998088,19,Twitter for iPhone,Original tweet,https://t.co/meUc8jufAO
